Empoyee_No,Empoyee_Name,FirstName,LastName,JobGrade,Contract_Type,Birthday,Status,Sex,Age,Update_DT,Create_DT
AB5121,Rodolfo Veum,Rodolfo,Veum,19,C,1974-03-04,Marry,Male,33,2019-04-16,2018-02-25
AB5122,Vickey Maggio,Vickey,Maggio,16,C,1979-08-18,Marry,Female,36,2019-08-16,2018-04-03
AB5123,Shelby Weissnat,Shelby,Weissnat,18,C,1994-02-03,Single,Female,34,2019-04-30,2018-05-06
AB5124,Lavelle Schinner,Lavelle,Schinner,11,C,1961-08-30,Marry,Male,49,2019-10-12,2018-07-18
AB5125,Leana Kessler,Leana,Kessler,19,C,1965-10-16,Single,Male,44,2019-07-14,2018-12-25
AB5126,Lenny Roob,Lenny,Roob,12,P,1995-12-17,Single,Female,28,2019-01-25,2018-01-04
AB5127,Santo Hand,Santo,Hand,18,C,1987-06-25,Single,Male,32,2019-09-10,2018-03-13
AB5128,Millie Runte,Millie,Runte,13,P,1984-09-22,Single,Female,32,2019-09-07,2018-05-15
AB5129,Carma Powlowski,Carma,Powlowski,16,C,1985-06-14,Marry,Male,46,2019-09-28,2018-09-18
AB5130,Shaun Paucek,Shaun,Paucek,20,P,1959-07-22,Marry,Male,30,2019-10-27,2018-08-10
AB5131,Therese Blanda,Therese,Blanda,15,P,1976-11-23,Single,Male,50,2019-04-23,2018-01-24
AB5132,Tracy DuBuque,Tracy,DuBuque,10,C,1984-05-23,Marry,Female,46,2019-04-18,2018-09-18
AB5133,Lovella Ernser,Lovella,Ernser,15,C,1995-07-07,Marry,Female,50,2019-02-04,2018-12-16
AB5134,Monty Borer,Monty,Borer,16,P,1990-01-22,Marry,Male,47,2019-02-19,2018-09-09
AB5135,Madelaine Willms,Madelaine,Willms,15,C,1958-05-30,Marry,Male,49,2019-01-12,2018-03-15
AB5136,Makeda Towne,Makeda,Towne,11,C,1981-12-16,Marry,Male,41,2019-09-21,2018-03-12
AB5137,Nicholas Carroll,Nicholas,Carroll,19,C,1957-03-16,Single,Male,35,2019-06-20,2018-03-08
AB5138,Carlie Schultz,Carlie,Schultz,16,C,1964-11-16,Marry,Male,41,2019-10-30,2018-01-03
AB5139,Deana Cummerata,Deana,Cummerata,13,C,1981-11-08,Single,Male,41,2019-10-03,2018-04-26
AB5140,Elizbeth Champlin,Elizbeth,Champlin,18,C,1991-03-06,Single,Male,34,2019-10-04,2018-11-28
AB5141,Shawana Wehner,Shawana,Wehner,18,P,1964-06-15,Marry,Female,34,2019-08-15,2018-08-16
AB5142,Vincent Nolan,Vincent,Nolan,18,P,1989-07-02,Single,Female,43,2019-01-03,2018-03-13
AB5143,Tommy Hand,Tommy,Hand,15,P,1987-07-31,Marry,Male,39,2019-06-18,2018-11-23
AB5144,Yesenia Hamill,Yesenia,Hamill,10,P,1965-03-10,Marry,Female,42,2019-06-18,2018-11-29
AB5145,Weldon Marquardt,Weldon,Marquardt,17,P,1983-06-09,Marry,Female,35,2019-02-06,2018-01-04
AB5146,Madelyn Auer,Madelyn,Auer,16,C,1970-08-10,Marry,Female,45,2019-11-26,2018-06-27
AB5147,Ladonna Fisher,Ladonna,Fisher,18,C,1973-05-31,Marry,Female,41,2019-03-01,2018-11-10
AB5148,Chance King,Chance,King,18,P,1996-09-08,Single,Female,33,2019-05-24,2018-10-15
AB5149,Avery Pacocha,Avery,Pacocha,19,C,1984-04-28,Marry,Female,49,2019-01-10,2018-05-25
AB5150,Hortense Rosenbaum,Hortense,Rosenbaum,10,P,1994-08-01,Single,Male,27,2019-04-30,2018-07-20
AB5151,Johnathon Braun,Johnathon,Braun,16,C,1993-07-16,Marry,Male,50,2019-04-27,2018-04-04
AB5152,Darrell Langosh,Darrell,Langosh,11,P,1996-05-16,Single,Female,46,2019-04-19,2018-03-28
AB5153,Johna Lynch,Johna,Lynch,19,P,1958-11-12,Single,Male,49,2019-09-19,2018-06-14
AB5154,Myrtie Bogan,Myrtie,Bogan,16,P,1963-05-05,Marry,Male,36,2019-01-06,2018-12-27
AB5155,Ellan Willms,Ellan,Willms,12,P,1976-03-10,Single,Male,35,2019-05-03,2018-03-08
AB5156,Kenton Swift,Kenton,Swift,20,C,1989-08-18,Single,Male,29,2019-01-30,2018-06-02
AB5157,Paris Schroeder,Paris,Schroeder,10,P,1963-02-16,Single,Male,44,2019-06-24,2018-05-26
AB5158,Lino Kreiger,Lino,Kreiger,15,P,1972-11-28,Marry,Male,31,2019-04-29,2018-01-04
AB5159,Beau Rau,Beau,Rau,18,C,1991-09-30,Marry,Female,50,2019-10-17,2018-07-05
AB5160,Jere Yundt,Jere,Yundt,11,C,1983-04-20,Single,Male,30,2019-11-11,2018-07-05
AB5161,Tawna Lowe,Tawna,Lowe,15,C,1994-03-27,Single,Female,33,2019-08-30,2018-06-21
AB5162,Providencia Volkman,Providencia,Volkman,16,C,1961-07-23,Single,Male,39,2019-12-29,2018-03-07
AB5163,Asa Baumbach,Asa,Baumbach,10,P,1972-04-14,Single,Female,50,2019-06-07,2018-02-23
AB5164,Enda Sipes,Enda,Sipes,17,P,1984-10-12,Marry,Female,48,2019-12-16,2018-07-19
AB5165,Quincy Luettgen,Quincy,Luettgen,15,C,1981-02-10,Marry,Female,27,2019-12-28,2018-01-23
AB5166,Artie Kuvalis,Artie,Kuvalis,17,P,1967-09-21,Single,Female,37,2019-08-17,2018-11-04
AB5167,Jesse Kreiger,Jesse,Kreiger,16,C,1962-04-27,Marry,Male,28,2019-07-04,2018-03-25
AB5168,Odell Carter,Odell,Carter,12,P,1979-02-24,Single,Female,45,2019-02-15,2018-03-10
AB5169,Casey Hamill,Casey,Hamill,15,C,1995-03-12,Single,Female,27,2019-10-24,2018-03-05
AB5170,Florentino Leannon,Florentino,Leannon,18,C,1991-09-05,Single,Female,32,2019-07-24,2018-11-23
AB5171,Katerine Bayer,Katerine,Bayer,16,P,1964-10-18,Single,Female,41,2019-10-27,2018-02-18
AB5172,Vania Hauck,Vania,Hauck,17,C,1994-06-26,Marry,Female,43,2019-11-17,2018-06-12
AB5173,Dong Friesen,Dong,Friesen,15,C,1996-12-09,Single,Male,47,2019-04-19,2018-01-16
AB5174,Xavier Kub,Xavier,Kub,11,P,1985-07-25,Marry,Female,32,2019-02-26,2018-01-13
AB5175,Kasey Walsh,Kasey,Walsh,13,P,1968-09-08,Marry,Female,28,2019-09-22,2018-03-03
AB5176,Jean Rippin,Jean,Rippin,10,P,1968-05-22,Single,Male,45,2019-04-15,2018-10-03
AB5177,Buford Bruen,Buford,Bruen,15,P,1991-10-25,Single,Female,36,2019-03-22,2018-03-28
AB5178,Johnathon Bechtelar,Johnathon,Bechtelar,11,P,1988-05-04,Single,Female,36,2019-09-03,2018-02-24
AB5179,Stefan Skiles,Stefan,Skiles,15,C,1988-03-29,Marry,Male,41,2019-11-13,2018-06-08
AB5180,Tristan Ebert,Tristan,Ebert,16,C,1971-10-26,Single,Female,36,2019-12-17,2018-04-09
AB5181,Gustavo Brown,Gustavo,Brown,13,P,1988-12-01,Single,Female,44,2019-10-10,2018-09-28
AB5182,Cassidy Zieme,Cassidy,Zieme,12,P,1996-12-17,Marry,Female,40,2019-01-05,2018-12-04
AB5183,Forest Cronin,Forest,Cronin,13,P,1991-11-30,Single,Female,40,2019-07-11,2018-09-07
AB5184,Karena Kuhn,Karena,Kuhn,14,C,1992-10-21,Marry,Female,44,2019-07-23,2018-06-16
AB5185,Booker Boyle,Booker,Boyle,18,P,1976-04-18,Single,Male,30,2019-05-23,2018-06-07
AB5186,Luciano Ebert,Luciano,Ebert,12,C,1991-04-13,Single,Male,37,2019-01-30,2018-09-16
AB5187,Lewis Krajcik,Lewis,Krajcik,19,P,1982-07-10,Marry,Female,43,2019-02-16,2018-02-13
AB5188,Armando Hirthe,Armando,Hirthe,16,C,1972-08-30,Marry,Male,41,2019-09-18,2018-04-09
AB5189,Deonna Padberg,Deonna,Padberg,10,C,1983-11-08,Single,Male,37,2019-05-23,2018-12-09
AB5190,Bernie Terry,Bernie,Terry,20,C,1993-04-18,Marry,Female,32,2019-09-05,2018-11-26
AB5191,Dean Tromp,Dean,Tromp,20,P,1985-06-25,Marry,Male,45,2019-01-24,2018-05-01
AB5192,Foster Marquardt,Foster,Marquardt,11,C,1991-04-11,Single,Male,37,2019-04-13,2018-09-20
AB5193,Erlinda Maggio,Erlinda,Maggio,18,C,1981-09-09,Single,Female,28,2019-12-12,2018-12-03
AB5194,Gayla Zboncak,Gayla,Zboncak,18,C,1964-06-05,Single,Male,44,2019-10-27,2018-10-27
AB5195,Everette Kuvalis,Everette,Kuvalis,18,P,1961-04-28,Marry,Male,45,2019-11-24,2018-03-28
AB5196,Dusty Lang,Dusty,Lang,20,C,1990-02-04,Single,Female,32,2019-08-15,2018-10-04
AB5197,Dortha Deckow,Dortha,Deckow,16,C,1975-02-01,Single,Male,36,2019-10-05,2018-12-10
AB5198,Charley Denesik,Charley,Denesik,19,C,1975-07-31,Single,Female,38,2019-05-04,2018-12-15
AB5199,Vinita Pfeffer,Vinita,Pfeffer,16,P,1978-06-27,Single,Female,40,2019-08-18,2018-06-26
AB5200,Shalanda Donnelly,Shalanda,Donnelly,17,C,1994-08-06,Single,Male,31,2019-01-07,2018-02-05
AB5201,Grant Quigley,Grant,Quigley,17,P,1969-01-11,Marry,Male,33,2019-06-08,2018-12-22
AB5202,Coleman Hettinger,Coleman,Hettinger,10,P,1960-03-02,Marry,Female,50,2019-04-06,2018-01-31
AB5203,Marlin Sipes,Marlin,Sipes,16,C,1972-02-10,Marry,Male,28,2019-08-08,2018-09-03
AB5204,Rosendo Buckridge,Rosendo,Buckridge,14,P,1973-09-12,Single,Male,35,2019-04-04,2018-07-19
AB5205,Salvador Auer,Salvador,Auer,11,P,1978-03-05,Single,Female,42,2019-02-12,2018-12-25
AB5206,Su Hessel,Su,Hessel,20,P,1966-06-25,Marry,Male,50,2019-02-19,2018-05-30
AB5207,Freeda Conn,Freeda,Conn,17,P,1963-11-24,Single,Male,38,2019-09-22,2018-02-26
AB5208,Wilton Koss,Wilton,Koss,16,P,1968-09-24,Single,Female,41,2019-07-03,2018-11-26
AB5209,Monroe Simonis,Monroe,Simonis,10,C,1979-07-17,Single,Male,31,2019-02-16,2018-02-02
AB5210,Chloe Schroeder,Chloe,Schroeder,10,P,1990-08-31,Marry,Female,33,2019-01-14,2018-04-16
AB5211,Tomasa Ziemann,Tomasa,Ziemann,17,P,1990-02-28,Marry,Female,40,2019-04-04,2018-06-07
AB5212,Robby Wisozk,Robby,Wisozk,15,C,1984-11-07,Marry,Male,35,2019-12-20,2018-07-04
AB5213,Les Keeling,Les,Keeling,18,C,1972-03-12,Marry,Female,37,2019-10-13,2018-04-28
AB5214,Brianna Marquardt,Brianna,Marquardt,16,C,1996-02-11,Single,Male,38,2019-04-15,2018-03-23
AB5215,Diego Legros,Diego,Legros,12,P,1983-06-25,Single,Male,50,2019-08-23,2018-09-01
AB5216,Karlene Aufderhar,Karlene,Aufderhar,15,P,1990-08-28,Single,Female,48,2019-05-29,2018-12-06
AB5217,Harris Wehner,Harris,Wehner,16,C,1994-07-12,Single,Female,27,2019-12-23,2018-09-27
AB5218,Hobert Ullrich,Hobert,Ullrich,19,C,1989-04-05,Marry,Male,32,2019-12-22,2018-01-26
AB5219,Randolph Mohr,Randolph,Mohr,12,P,1973-03-03,Single,Female,30,2019-02-01,2018-09-20
AB5220,Mabelle Cronin,Mabelle,Cronin,20,C,1962-06-07,Single,Male,42,2019-03-05,2018-02-14
AB5221,Ruthe O'Conner,Ruthe,O'Conner,11,C,1992-03-14,Single,Male,45,2019-03-28,2018-12-27
AB5222,Chris Torp,Chris,Torp,16,P,1964-02-12,Single,Female,29,2019-11-24,2018-05-30
AB5223,Brett Pouros,Brett,Pouros,15,C,1989-11-05,Marry,Female,27,2019-02-09,2018-12-24
AB5224,Lon Kunze,Lon,Kunze,13,C,1979-02-16,Marry,Male,42,2019-11-23,2018-12-13
AB5225,Dino Kozey,Dino,Kozey,17,C,1982-06-13,Marry,Male,35,2019-02-01,2018-09-21
AB5226,Stewart Cummerata,Stewart,Cummerata,11,P,1957-12-28,Marry,Male,45,2019-07-26,2018-05-21
AB5227,Milford Hahn,Milford,Hahn,13,P,1979-04-13,Marry,Male,31,2019-03-06,2018-10-11
AB5228,Leonel Kovacek,Leonel,Kovacek,13,C,1957-02-20,Single,Male,36,2019-04-20,2018-08-19
AB5229,Bronwyn Schultz,Bronwyn,Schultz,12,P,1984-03-12,Marry,Female,32,2019-02-24,2018-10-27
AB5230,Christoper Conroy,Christoper,Conroy,17,C,1989-10-26,Marry,Male,42,2019-07-14,2018-05-26
AB5231,Neil Stoltenberg,Neil,Stoltenberg,10,C,1982-11-23,Marry,Male,47,2019-05-13,2018-01-16
AB5232,Jeremy Jacobi,Jeremy,Jacobi,11,C,1994-01-06,Marry,Male,43,2019-03-27,2018-07-20
AB5233,Virgie Morissette,Virgie,Morissette,18,P,1971-10-14,Marry,Male,44,2019-10-24,2018-02-27
AB5234,Phyllis Rolfson,Phyllis,Rolfson,10,C,1975-10-31,Single,Male,46,2019-02-03,2018-12-11
AB5235,Bernie Corkery,Bernie,Corkery,17,P,1963-11-17,Marry,Male,29,2019-07-10,2018-12-04
AB5236,Claude Reichert,Claude,Reichert,10,P,1977-06-08,Marry,Female,27,2019-12-02,2018-09-14
AB5237,Dinah Gerhold,Dinah,Gerhold,17,P,1987-12-11,Marry,Male,48,2019-12-13,2018-09-27
AB5238,Sean Stehr,Sean,Stehr,18,C,1987-08-16,Marry,Male,32,2019-02-20,2018-05-09
AB5239,Gwenda Stoltenberg,Gwenda,Stoltenberg,19,P,1979-06-20,Marry,Female,28,2019-05-11,2018-09-07
AB5240,Cesar Rogahn,Cesar,Rogahn,14,C,1973-08-21,Single,Male,41,2019-12-20,2018-08-19
AB5241,Ahmed Mante,Ahmed,Mante,16,C,1959-08-31,Marry,Female,39,2019-02-27,2018-04-09
AB5242,Edris Davis,Edris,Davis,11,P,1960-10-21,Single,Female,45,2019-12-27,2018-06-14
AB5243,Katherine Lueilwitz,Katherine,Lueilwitz,15,P,1976-09-20,Single,Female,30,2019-08-07,2018-06-25
AB5244,Reginald Ondricka,Reginald,Ondricka,18,P,1961-08-24,Marry,Male,42,2019-09-22,2018-05-17
AB5245,Maurice Hoppe,Maurice,Hoppe,15,C,1995-09-27,Marry,Female,41,2019-09-08,2018-04-20
AB5246,Lanette Gerlach,Lanette,Gerlach,10,C,1982-08-16,Marry,Female,39,2019-11-01,2018-08-17
AB5247,Sharice Grant,Sharice,Grant,11,P,1959-03-15,Marry,Female,46,2019-03-03,2018-12-08
AB5248,Roger Durgan,Roger,Durgan,13,C,1983-07-12,Single,Male,29,2019-08-21,2018-12-05
AB5249,Nikita Olson,Nikita,Olson,19,C,1957-03-21,Marry,Female,46,2019-10-24,2018-04-17
AB5250,Stella Bergstrom,Stella,Bergstrom,15,P,1991-05-01,Marry,Female,49,2019-09-15,2018-01-17
AB5251,Aletha Runolfsson,Aletha,Runolfsson,19,C,1973-09-04,Marry,Female,40,2019-02-19,2018-03-09
AB5252,Tyron Rice,Tyron,Rice,15,C,1988-04-22,Marry,Female,45,2019-06-28,2018-04-16
AB5253,Doloris Keeling,Doloris,Keeling,10,P,1963-02-26,Marry,Male,39,2019-12-27,2018-11-06
AB5254,Noel Hauck,Noel,Hauck,11,P,1976-09-04,Marry,Male,44,2019-12-30,2018-04-21
AB5255,Ronny Gislason,Ronny,Gislason,19,P,1966-08-04,Marry,Female,30,2019-06-09,2018-02-07
AB5256,Billi Rempel,Billi,Rempel,16,P,1982-08-19,Single,Female,37,2019-07-29,2018-01-23
AB5257,Lulu Pfeffer,Lulu,Pfeffer,14,P,1972-04-01,Marry,Female,32,2019-04-21,2018-01-30
AB5258,Tamela Grimes,Tamela,Grimes,15,C,1969-06-16,Marry,Male,31,2019-01-04,2018-04-14
AB5259,Rick Hand,Rick,Hand,18,P,1966-03-04,Single,Male,41,2019-10-24,2018-03-05
AB5260,Claude Gislason,Claude,Gislason,14,P,1986-09-03,Marry,Male,41,2019-05-27,2018-01-22
AB5261,Irwin Abshire,Irwin,Abshire,11,P,1961-11-21,Single,Female,34,2019-01-01,2018-05-06
AB5262,Jannet Jerde,Jannet,Jerde,20,P,1974-09-21,Single,Male,31,2019-07-08,2018-12-13
AB5263,Signe Blanda,Signe,Blanda,16,C,1974-08-18,Marry,Male,44,2019-11-24,2018-11-17
AB5264,Krystin Schinner,Krystin,Schinner,17,C,1959-02-06,Marry,Female,39,2019-12-26,2018-03-28
AB5265,Kim Schaden,Kim,Schaden,11,C,1990-06-01,Single,Male,45,2019-01-24,2018-12-22
AB5266,Ericka Mitchell,Ericka,Mitchell,17,P,1959-05-07,Marry,Male,33,2019-12-11,2018-03-08
AB5267,Ty Yost,Ty,Yost,12,C,1982-04-15,Marry,Female,45,2019-12-27,2018-09-23
AB5268,France Grady,France,Grady,20,P,1990-01-01,Marry,Female,30,2019-06-18,2018-07-10
AB5269,Alejandro Upton,Alejandro,Upton,20,P,1972-07-17,Single,Male,40,2019-08-24,2018-05-15
AB5270,Suzann Douglas,Suzann,Douglas,19,P,1971-04-28,Marry,Female,32,2019-11-26,2018-09-06
AB5271,Robbie Lubowitz,Robbie,Lubowitz,11,C,1989-08-31,Single,Male,32,2019-02-02,2018-06-05
AB5272,Deshawn Larson,Deshawn,Larson,10,P,1973-08-31,Single,Female,37,2019-06-04,2018-05-24
AB5273,Rick Daugherty,Rick,Daugherty,10,C,1968-07-21,Marry,Female,42,2019-05-20,2018-04-22
AB5274,Darron Marvin,Darron,Marvin,10,P,1992-05-27,Single,Male,27,2019-04-02,2018-11-30
AB5275,Numbers Vandervort,Numbers,Vandervort,17,C,1987-07-27,Marry,Female,35,2019-08-25,2018-06-14
AB5276,Shella Frami,Shella,Frami,17,P,1974-06-23,Single,Male,38,2019-04-19,2018-10-31
AB5277,Caroline Stiedemann,Caroline,Stiedemann,17,C,1978-09-26,Marry,Female,32,2019-11-16,2018-11-05
AB5278,Newton Davis,Newton,Davis,17,P,1991-10-24,Single,Female,42,2019-03-08,2018-02-16
AB5279,Manuel Gerlach,Manuel,Gerlach,13,P,1980-08-21,Single,Male,32,2019-06-25,2018-09-14
AB5280,Leonel Walker,Leonel,Walker,11,C,1990-12-07,Single,Female,46,2019-06-27,2018-04-02
AB5281,Darlena Aufderhar,Darlena,Aufderhar,15,C,1980-05-18,Single,Female,32,2019-07-19,2018-06-29
AB5282,Rosendo Bailey,Rosendo,Bailey,12,P,1993-08-28,Single,Male,35,2019-03-15,2018-07-06
AB5283,Margarito Treutel,Margarito,Treutel,15,P,1963-06-21,Marry,Female,43,2019-03-30,2018-07-03
AB5284,Kristie Tromp,Kristie,Tromp,15,P,1988-01-04,Marry,Male,43,2019-04-30,2018-10-30
AB5285,Leeanne Wiegand,Leeanne,Wiegand,15,P,1985-04-08,Single,Male,45,2019-12-20,2018-08-04
AB5286,Juliette Wolf,Juliette,Wolf,20,C,1973-02-10,Single,Female,30,2019-01-08,2018-06-11
AB5287,Arnulfo Gutmann,Arnulfo,Gutmann,19,C,1965-02-08,Marry,Male,49,2019-05-10,2018-12-22
AB5288,Eddie Tillman,Eddie,Tillman,13,P,1975-09-15,Marry,Female,29,2019-06-26,2018-08-27
AB5289,Stacey Hand,Stacey,Hand,18,C,1986-05-10,Single,Male,39,2019-06-01,2018-05-12
AB5290,Delpha Cole,Delpha,Cole,18,C,1986-04-10,Single,Female,33,2019-02-16,2018-07-02
AB5291,Sean Upton,Sean,Upton,16,C,1979-12-15,Marry,Male,47,2019-10-05,2018-12-05
AB5292,Emile Koepp,Emile,Koepp,11,P,1958-02-12,Single,Male,29,2019-09-18,2018-08-05
AB5293,Jere Dietrich,Jere,Dietrich,13,P,1996-08-24,Single,Male,38,2019-12-14,2018-11-18
AB5294,Lowell Roob,Lowell,Roob,12,C,1994-12-03,Marry,Male,27,2019-02-01,2018-04-08
AB5295,Dimple Barton,Dimple,Barton,11,C,1966-07-29,Single,Female,43,2019-05-10,2018-01-17
AB5296,Stephen Daniel,Stephen,Daniel,16,P,1964-11-25,Single,Male,35,2019-06-23,2018-06-26
AB5297,Davis Graham,Davis,Graham,11,C,1975-12-02,Marry,Female,27,2019-01-14,2018-01-17
AB5298,China Mosciski,China,Mosciski,16,C,1964-07-22,Marry,Male,40,2019-04-13,2018-09-21
AB5299,Lillian Bruen,Lillian,Bruen,15,P,1993-08-03,Single,Female,45,2019-10-02,2018-08-28
AB5300,Alysia Jast,Alysia,Jast,15,P,1979-06-08,Marry,Female,30,2019-02-20,2018-10-29
AB5301,Kyla Mann,Kyla,Mann,12,C,1977-02-06,Single,Female,27,2019-04-26,2018-01-16
AB5302,Eliseo Reichel,Eliseo,Reichel,17,C,1963-11-06,Single,Male,37,2019-08-15,2018-07-10
AB5303,Emelia Kub,Emelia,Kub,19,C,1987-06-21,Single,Male,32,2019-01-31,2018-03-18
AB5304,Thad Halvorson,Thad,Halvorson,19,C,1959-06-22,Single,Female,46,2019-01-02,2018-04-05
AB5305,Dale Hettinger,Dale,Hettinger,16,C,1972-07-24,Single,Male,28,2019-10-06,2018-01-09
AB5306,Santiago Cassin,Santiago,Cassin,10,P,1977-10-29,Marry,Male,37,2019-12-19,2018-10-08
AB5307,Riley Roberts,Riley,Roberts,18,C,1984-12-09,Marry,Female,27,2019-05-15,2018-06-03
AB5308,Garth Kuhlman,Garth,Kuhlman,12,P,1962-12-02,Single,Male,27,2019-05-06,2018-10-24
AB5309,Denver Daugherty,Denver,Daugherty,10,P,1995-11-23,Single,Female,43,2019-05-14,2018-06-06
AB5310,Lonnie Ratke,Lonnie,Ratke,17,C,1964-05-23,Single,Female,38,2019-11-10,2018-02-19
AB5311,Dong Dibbert,Dong,Dibbert,12,C,1970-06-12,Marry,Male,50,2019-04-02,2018-07-23
AB5312,Carlos Huel,Carlos,Huel,20,P,1983-07-16,Single,Male,44,2019-07-13,2018-04-09
AB5313,Olinda Jast,Olinda,Jast,19,C,1979-12-03,Single,Female,29,2019-05-11,2018-06-04
AB5314,Emerita Wisoky,Emerita,Wisoky,20,P,1977-09-25,Marry,Male,47,2019-03-25,2018-09-28
AB5315,Chanelle Windler,Chanelle,Windler,11,P,1959-01-23,Single,Female,44,2019-01-31,2018-08-24
AB5316,Alisa Johns,Alisa,Johns,20,C,1979-06-17,Marry,Male,44,2019-10-13,2018-01-13
AB5317,Latina DuBuque,Latina,DuBuque,14,C,1963-05-17,Single,Male,28,2019-10-26,2018-07-17
AB5318,Nydia Dietrich,Nydia,Dietrich,12,P,1960-05-22,Marry,Female,35,2019-12-12,2018-02-10
AB5319,Josue Cartwright,Josue,Cartwright,14,C,1968-06-16,Single,Female,39,2019-09-17,2018-04-02
AB5320,Eldridge Ebert,Eldridge,Ebert,19,C,1978-01-15,Marry,Female,36,2019-05-10,2018-06-04
AB5321,Karma Schoen,Karma,Schoen,10,P,1980-04-23,Marry,Male,27,2019-04-10,2018-03-05
AB5322,Lajuana Vandervort,Lajuana,Vandervort,10,P,1996-02-21,Marry,Female,35,2019-05-25,2018-01-06
AB5323,Buck Johns,Buck,Johns,19,C,1973-05-31,Single,Female,42,2019-09-17,2018-12-10
AB5324,Sophie Stroman,Sophie,Stroman,18,P,1977-08-09,Single,Female,30,2019-02-09,2018-12-06
AB5325,Erma Dietrich,Erma,Dietrich,10,P,1963-03-29,Marry,Male,36,2019-04-11,2018-11-24
AB5326,Torri Gerlach,Torri,Gerlach,15,P,1970-11-24,Single,Female,34,2019-04-04,2018-11-16
AB5327,Tory Blick,Tory,Blick,17,C,1976-08-15,Marry,Female,38,2019-12-12,2018-04-02
AB5328,Tonita Abbott,Tonita,Abbott,10,C,1985-08-29,Marry,Female,27,2019-10-14,2018-07-16
AB5329,Zina MacGyver,Zina,MacGyver,20,C,1994-11-01,Marry,Male,34,2019-06-01,2018-10-30
AB5330,Gavin Murray,Gavin,Murray,10,C,1983-04-21,Single,Male,45,2019-04-15,2018-08-08
AB5331,Kenda Dare,Kenda,Dare,20,C,1958-09-13,Single,Male,40,2019-12-30,2018-11-17
AB5332,Idalia McClure,Idalia,McClure,14,P,1964-04-06,Single,Male,36,2019-02-12,2018-04-08
AB5333,Timothy Hermann,Timothy,Hermann,18,C,1987-03-05,Marry,Female,39,2019-09-29,2018-03-31
AB5334,Cleo Robel,Cleo,Robel,20,C,1987-01-04,Marry,Female,45,2019-05-31,2018-12-13
AB5335,Amos Johns,Amos,Johns,20,C,1983-12-22,Single,Female,34,2019-02-07,2018-04-07
AB5336,Ruthie Stamm,Ruthie,Stamm,10,P,1977-07-23,Single,Female,50,2019-10-20,2018-01-10
AB5337,Nicol Abshire,Nicol,Abshire,15,C,1974-05-14,Marry,Female,42,2019-03-23,2018-12-20
AB5338,Vincenzo Hoeger,Vincenzo,Hoeger,14,P,1988-06-18,Marry,Male,50,2019-10-19,2018-04-29
AB5339,Ozell Tillman,Ozell,Tillman,11,C,1994-08-10,Single,Male,38,2019-10-06,2018-05-03
AB5340,Michiko Howell,Michiko,Howell,15,P,1977-05-23,Marry,Female,39,2019-06-30,2018-05-17
AB5341,Lorriane Johnston,Lorriane,Johnston,11,C,1964-10-31,Single,Male,30,2019-08-04,2018-01-11
AB5342,Loren Friesen,Loren,Friesen,12,P,1967-08-02,Marry,Male,31,2019-01-19,2018-07-05
AB5343,Shon Marks,Shon,Marks,17,P,1960-11-24,Single,Female,48,2019-12-27,2018-05-05
AB5344,Cleveland Boyle,Cleveland,Boyle,16,P,1976-09-16,Marry,Male,43,2019-01-29,2018-06-24
AB5345,Zulma Feeney,Zulma,Feeney,17,C,1967-01-18,Single,Female,40,2019-05-18,2018-09-05
AB5346,Reed Heaney,Reed,Heaney,12,C,1978-12-01,Single,Male,42,2019-09-29,2018-06-03
AB5347,Juan Yost,Juan,Yost,11,C,1981-07-26,Marry,Female,48,2019-07-17,2018-07-01
AB5348,Kareen Bradtke,Kareen,Bradtke,14,P,1978-10-12,Marry,Male,32,2019-02-08,2018-06-30
AB5349,Inger Mayert,Inger,Mayert,16,C,1985-04-03,Marry,Male,31,2019-01-16,2018-06-04
AB5350,Isabelle Cassin,Isabelle,Cassin,20,P,1980-11-12,Marry,Male,35,2019-03-31,2018-04-18
AB5351,Winfred Kuhlman,Winfred,Kuhlman,13,C,1980-09-19,Marry,Male,27,2019-06-26,2018-09-25
AB5352,Dinorah Grant,Dinorah,Grant,11,C,1960-02-19,Marry,Female,27,2019-12-21,2018-03-08
AB5353,Ethyl Mohr,Ethyl,Mohr,12,P,1982-05-01,Marry,Male,35,2019-02-23,2018-11-02
AB5354,Mitsue Mayer,Mitsue,Mayer,11,C,1974-08-02,Marry,Male,36,2019-03-31,2018-08-26
AB5355,Max McDermott,Max,McDermott,11,C,1984-07-22,Marry,Female,27,2019-10-03,2018-01-01
AB5356,Jamal Stroman,Jamal,Stroman,12,C,1977-06-25,Marry,Male,37,2019-05-05,2018-01-03
AB5357,Alease Klocko,Alease,Klocko,20,P,1991-07-05,Single,Male,37,2019-07-04,2018-10-11
AB5358,Orpha Schamberger,Orpha,Schamberger,13,P,1974-08-24,Marry,Female,48,2019-12-21,2018-03-13
AB5359,Tenisha Lind,Tenisha,Lind,15,P,1964-03-31,Single,Female,29,2019-02-17,2018-03-29
AB5360,Ron Bahringer,Ron,Bahringer,12,P,1992-08-22,Marry,Male,37,2019-11-20,2018-04-08
AB5361,Edward Upton,Edward,Upton,20,C,1972-01-20,Marry,Female,30,2019-06-26,2018-03-12
AB5362,Adena Anderson,Adena,Anderson,17,C,1973-01-10,Single,Male,36,2019-09-06,2018-01-13
